time,Fz,Cz,Pz,Oz,P3,P4,PO7,PO8
0.27734375,-0.422014409195981,-0.34305216445318365,-0.5403950922300282,-0.8696557074472366,-0.7385558546957327,-0.6788632163079455,-1.237606397808122,-1.2595919542945921
0.28125,-0.4404341211738938,-0.3580254031021468,-0.5639818141389696,-0.9076136393559864,-0.7707917006882781,-0.7084936441970058,-1.2916243576910347,-1.3145694310878753
0.28515625,-0.4614478825715196,-0.3751073052171705,-0.5908901812290424,-0.9509171832178254,-0.8075672326413041,-0.7422968906212191,-1.3532496723200893,-1.3772894362773513
0.2890625,-0.48295976284862263,-0.3925941598481586,-0.6184364451655711,-0.9952473192242905,-0.8452146289528173,-0.7769014587211132,-1.416335749127029,-1.4414962379305507
0.29296875,-0.501679835451796,-0.40781154098112893,-0.6424077128031058,-1.0338242191210156,-0.8779761060395685,-0.8070150556704903,-1.4712345546286087,-1.4973702491261065
0.296875,-0.5140000212122686,-0.4178265271548298,-0.6581839215868968,-1.059212763721007,-0.8995373264042428,-0.8268336273431487,-1.5073649137775647,-1.5341424841608386
0.30078125,-0.5171630164113594,-0.42039772552016075,-0.6622341857109859,-1.065730884874938,-0.905072852219746,-0.8319217386087985,-1.5166408502409467,-1.543583266538917
0.3046875,-0.5102537556922471,-0.41478125467619975,-0.6533867917823954,-1.0514927453186829,-0.8929811201596749,-0.8208073154492013,-1.4963786725274986,-1.5229610426104045
0.30859375,-0.49458424200565787,-0.4020435824259039,-0.6333216902021377,-1.0192020454269368,-0.865558263285493,-0.79560089716324,-1.4504258842862328,-1.4761919828742975
0.3125,-0.473276884349616,-0.3847230232167931,-0.6060374175831384,-0.9752935739015811,-0.8282689236693841,-0.7613253956151311,-1.3879396192351123,-1.4125956795396633
0.31640625,-0.45017796423962864,-0.3659460787730495,-0.5764588877354981,-0.9276930086343782,-0.787844101068913,-0.7241678190439416,-1.3201993169786874,-1.343652002105955
0.3203125,-0.42850646764236444,-0.34832950746022107,-0.5487082717081648,-0.8830340334498032,-0.7499174330405367,-0.6893065460644721,-1.2566451914608479,-1.278968852602702
0.32421875,-0.40975464798975736,-0.3330862909933785,-0.5246963041827257,-0.8443916499345505,-0.7171003630901396,-0.6591418468815391,-1.201653276439174,-1.2230000265844865
0.328125,-0.3932535719286534,-0.3196727220711182,-0.5035664685237862,-0.8103875188680831,-0.688222314693121,-0.6325977892629453,-1.1532619055287796,-1.1737490694940789
0.33203125,-0.376559512460517,-0.3061022368910926,-0.4821894776796398,-0.7759855975564278,-0.6590064458578127,-0.6057433097339526,-1.104304601540207,-1.1239220611969358
0.3359375,-0.3565054953469371,-0.2898004822782241,-0.4565100653053378,-0.7346598067670129,-0.6239104664018669,-0.5734839305659989,-1.045493945639464,-1.0640666232575313
0.33984375,-0.3305252391783142,-0.2686813616037398,-0.423241999669699,-0.6811216621827043,-0.5784431778010912,-0.5316913984643179,-0.9693037554825423,-0.9865229912975337
0.34375,-0.29777083909721114,-0.24205553472711472,-0.3812995430507726,-0.6136237971077207,-0.5211205689192866,-0.47900181243676343,-0.8732476430850511,-0.8887604963092599
0.34765625,-0.2596351862393931,-0.21105539360632974,-0.3324663566672825,-0.5350367473511142,-0.4543804266177176,-0.41765585478970024,-0.7614104902131658,-0.7749365522613516
