,block,rank,train_score,val_score,train_scores,val_scores,mse,F_tr,F_rt,dataset,subject,session
8,9,4,0.8855720663265305,0.8191795918367347,"[[0.81506122 0.81336735 0.81402041 0.81307143]
 [0.7979898  0.79805102 0.79796939 0.80235714]
 [0.79153061 0.79185714 0.79520408 0.79373469]
 [0.83808163 0.83838776 0.83785714 0.8330102 ]
 [0.85045918 0.85056122 0.85084694 0.85172449]]","[[0.81506122 0.81336735 0.81402041 0.81307143]
 [0.7979898  0.79805102 0.79796939 0.80235714]
 [0.79153061 0.79185714 0.79520408 0.79373469]
 [0.83808163 0.83838776 0.83785714 0.8330102 ]
 [0.85045918 0.85056122 0.85084694 0.85172449]]",3.445260708998716e-11,0.018188485914784155,0.00034919060774982674,BNCI2014-008,2,0
9,10,2,0.8856875000000001,0.8195469387755102,"[[0.8127551  0.81418367 0.81334694 0.81135714]
 [0.7982449  0.79878571 0.79994898 0.80318367]
 [0.79534694 0.79571429 0.79545918 0.79178571]
 [0.83836735 0.83810204 0.83809184 0.83443878]
 [0.85045918 0.85094898 0.85033673 0.85133673]]","[[0.8127551  0.81418367 0.81334694 0.81135714]
 [0.7982449  0.79878571 0.79994898 0.80318367]
 [0.79534694 0.79571429 0.79545918 0.79178571]
 [0.83836735 0.83810204 0.83809184 0.83443878]
 [0.85045918 0.85094898 0.85033673 0.85133673]]",3.37895962935403e-11,0.01818013443220142,0.0003497287572312201,BNCI2014-008,2,0
10,11,4,0.8860473214285716,0.8196795918367347,"[[0.814      0.81413265 0.81309184 0.81215306]
 [0.79884694 0.79852041 0.80056122 0.8032449 ]
 [0.79518367 0.79419388 0.79558163 0.79160204]
 [0.83807143 0.83820408 0.83817347 0.83636735]
 [0.85081633 0.85089796 0.8509898  0.85112245]]","[[0.814      0.81413265 0.81309184 0.81215306]
 [0.79884694 0.79852041 0.80056122 0.8032449 ]
 [0.79518367 0.79419388 0.79558163 0.79160204]
 [0.83807143 0.83820408 0.83817347 0.83636735]
 [0.85081633 0.85089796 0.8509898  0.85112245]]",3.264863041492634e-11,0.01814869861455701,0.0003514466687219309,BNCI2014-008,2,0
11,12,8,0.8875706632653062,0.8199571428571428,"[[0.81314286 0.81266327 0.81326531 0.8125    ]
 [0.80017347 0.79934694 0.79969388 0.80266327]
 [0.79602041 0.79580612 0.79568367 0.79512245]
 [0.83747959 0.8372449  0.83604082 0.83709184]
 [0.85128571 0.85097959 0.8505     0.85240816]]","[[0.81314286 0.81266327 0.81326531 0.8125    ]
 [0.80017347 0.79934694 0.79969388 0.80266327]
 [0.79602041 0.79580612 0.79568367 0.79512245]
 [0.83747959 0.8372449  0.83604082 0.83709184]
 [0.85128571 0.85097959 0.8505     0.85240816]]",2.7802541969260334e-11,0.017709758636628957,0.00035807852556761683,BNCI2014-008,2,0
12,13,1,0.887563775510204,0.8201306122448979,"[[0.8122449  0.81122449 0.8125     0.81020408]
 [0.80292857 0.80147959 0.80162245 0.80330612]
 [0.79504082 0.79505102 0.79445918 0.79230612]
 [0.83808163 0.83711224 0.83709184 0.83640816]
 [0.85235714 0.85240816 0.85361224 0.85255102]]","[[0.8122449  0.81122449 0.8125     0.81020408]
 [0.80292857 0.80147959 0.80162245 0.80330612]
 [0.79504082 0.79505102 0.79445918 0.79230612]
 [0.83808163 0.83711224 0.83709184 0.83640816]
 [0.85235714 0.85240816 0.85361224 0.85255102]]",2.7774793893657114e-11,0.01771148581427144,0.00035817002798086946,BNCI2014-008,2,0
13,14,4,0.8878637755102041,0.8205428571428571,"[[0.81145918 0.81126531 0.81172449 0.81081633]
 [0.80243878 0.80229592 0.80256122 0.80479592]
 [0.79536735 0.79506122 0.79704082 0.79228571]
 [0.8382551  0.83776531 0.83813265 0.83788776]
 [0.85235714 0.85202041 0.8532551  0.85305102]]","[[0.81145918 0.81126531 0.81172449 0.81081633]
 [0.80243878 0.80229592 0.80256122 0.80479592]
 [0.79536735 0.79506122 0.79704082 0.79228571]
 [0.8382551  0.83776531 0.83813265 0.83788776]
 [0.85235714 0.85202041 0.8532551  0.85305102]]",2.6169473063383362e-11,0.01768005111016095,0.00036028560973694524,BNCI2014-008,2,0
14,15,1,0.8879411989795919,0.8205938775510203,"[[0.81152041 0.81117347 0.81078571 0.80992857]
 [0.8024898  0.80166327 0.80053061 0.80285714]
 [0.79706122 0.79697959 0.7980102  0.79284694]
 [0.83832653 0.83867347 0.83886735 0.83863265]
 [0.85357143 0.85364286 0.85272449 0.84960204]]","[[0.81152041 0.81117347 0.81078571 0.80992857]
 [0.8024898  0.80166327 0.80053061 0.80285714]
 [0.79706122 0.79697959 0.7980102  0.79284694]
 [0.83832653 0.83867347 0.83886735 0.83863265]
 [0.85357143 0.85364286 0.85272449 0.84960204]]",2.6132050939611963e-11,0.017681946876614493,0.00036040532323323196,BNCI2014-008,2,0
15,16,2,0.8880613520408163,0.8205938775510203,"[[0.81121429 0.81186735 0.81095918 0.80946939]
 [0.8022551  0.80117347 0.80185714 0.80390816]
 [0.79696939 0.79688776 0.79738776 0.7945    ]
 [0.83839796 0.83876531 0.83805102 0.83863265]
 [0.85376531 0.85427551 0.85328571 0.84917347]]","[[0.81121429 0.81186735 0.81095918 0.80946939]
 [0.8022551  0.80117347 0.80185714 0.80390816]
 [0.79696939 0.79688776 0.79738776 0.7945    ]
 [0.83839796 0.83876531 0.83805102 0.83863265]
 [0.85376531 0.85427551 0.85328571 0.84917347]]",2.5935280325551637e-11,0.01767242335841101,0.00036134202965943854,BNCI2014-008,2,0
16,17,1,0.888165306122449,0.8209612244897958,"[[0.81194898 0.81104082 0.81007143 0.80762245]
 [0.80221429 0.80130612 0.8022551  0.80406122]
 [0.79714286 0.79713265 0.79689796 0.79585714]
 [0.83919388 0.83903061 0.8377449  0.83712245]
 [0.85430612 0.85439796 0.85391837 0.84983673]]","[[0.81194898 0.81104082 0.81007143 0.80762245]
 [0.80221429 0.80130612 0.8022551  0.80406122]
 [0.79714286 0.79713265 0.79689796 0.79585714]
 [0.83919388 0.83903061 0.8377449  0.83712245]
 [0.85430612 0.85439796 0.85391837 0.84983673]]",2.591085796723202e-11,0.01767255279509261,0.0003613971218868603,BNCI2014-008,2,0
17,18,1,0.8882816326530613,0.8207571428571429,"[[0.81069388 0.81015306 0.81093878 0.80791837]
 [0.80266327 0.80306122 0.80240816 0.80477551]
 [0.79710204 0.79691837 0.79770408 0.79369388]
 [0.83921429 0.83931633 0.83755102 0.83753061]
 [0.85411224 0.85353061 0.85379592 0.84854082]]","[[0.81069388 0.81015306 0.81093878 0.80791837]
 [0.80266327 0.80306122 0.80240816 0.80477551]
 [0.79710204 0.79691837 0.79770408 0.79369388]
 [0.83921429 0.83931633 0.83755102 0.83753061]
 [0.85411224 0.85353061 0.85379592 0.84854082]]",2.5867304487475637e-11,0.01767290080880644,0.0003614819216952042,BNCI2014-008,2,0
18,19,1,0.8883392857142857,0.820691836734694,"[[0.8109898  0.80994898 0.81009184 0.80693878]
 [0.80244898 0.80259184 0.80211224 0.80428571]
 [0.79685714 0.79736735 0.79757143 0.79529592]
 [0.83912245 0.83933673 0.83745918 0.83785714]
 [0.85404082 0.85338776 0.85344898 0.84980612]]","[[0.8109898  0.80994898 0.81009184 0.80693878]
 [0.80244898 0.80259184 0.80211224 0.80428571]
 [0.79685714 0.79736735 0.79757143 0.79529592]
 [0.83912245 0.83933673 0.83745918 0.83785714]
 [0.85404082 0.85338776 0.85344898 0.84980612]]",2.5855399373077486e-11,0.01767302411470879,0.00036153537192309265,BNCI2014-008,2,0
19,20,1,0.8884381377551019,0.8207469387755101,"[[0.81133673 0.81094898 0.80963265 0.80636735]
 [0.80267347 0.8027551  0.80332653 0.80542857]
 [0.79692857 0.79745918 0.79659184 0.79583673]
 [0.83908163 0.8392449  0.83776531 0.83721429]
 [0.85371429 0.85314286 0.85202041 0.84757143]]","[[0.81133673 0.81094898 0.80963265 0.80636735]
 [0.80267347 0.8027551  0.80332653 0.80542857]
 [0.79692857 0.79745918 0.79659184 0.79583673]
 [0.83908163 0.8392449  0.83776531 0.83721429]
 [0.85371429 0.85314286 0.85202041 0.84757143]]",2.584682198537504e-11,0.017673044380237195,0.00036158686431638144,BNCI2014-008,2,0
20,21,2,0.8886454081632653,0.821104081632653,"[[0.81123469 0.81191837 0.80997959 0.80721429]
 [0.80266327 0.80263265 0.80279592 0.80439796]
 [0.79729592 0.79757143 0.79742857 0.79634694]
 [0.83922449 0.83893878 0.83826531 0.83757143]
 [0.85369388 0.85445918 0.85269388 0.84862245]]","[[0.81123469 0.81191837 0.80997959 0.80721429]
 [0.80266327 0.80263265 0.80279592 0.80439796]
 [0.79729592 0.79757143 0.79742857 0.79634694]
 [0.83922449 0.83893878 0.83826531 0.83757143]
 [0.85369388 0.85445918 0.85269388 0.84862245]]",2.5774340252295757e-11,0.017671561876904596,0.00036196623935144906,BNCI2014-008,2,0
21,22,1,0.8886565051020409,0.8210469387755103,"[[0.81182653 0.8115102  0.81068367 0.80740816]
 [0.80253061 0.80268367 0.80395918 0.80678571]
 [0.79742857 0.79797959 0.7975102  0.79676531]
 [0.83895918 0.83886735 0.83716327 0.83420408]
 [0.8544898  0.85411224 0.85526531 0.84938776]]","[[0.81182653 0.8115102  0.81068367 0.80740816]
 [0.80253061 0.80268367 0.80395918 0.80678571]
 [0.79742857 0.79797959 0.7975102  0.79676531]
 [0.83895918 0.83886735 0.83716327 0.83420408]
 [0.8544898  0.85411224 0.85526531 0.84938776]]",2.569904649517766e-11,0.017671438750191584,0.000362010784784989,BNCI2014-008,2,0
22,23,1,0.8887151785714285,0.8208244897959183,"[[0.81181633 0.81069388 0.81032653 0.80845918]
 [0.80292857 0.80291837 0.80164286 0.80596939]
 [0.79744898 0.7972449  0.79787755 0.79679592]
 [0.83772449 0.83862245 0.83840816 0.8340102 ]
 [0.85420408 0.85385714 0.85415306 0.84859184]]","[[0.81181633 0.81069388 0.81032653 0.80845918]
 [0.80292857 0.80291837 0.80164286 0.80596939]
 [0.79744898 0.7972449  0.79787755 0.79679592]
 [0.83772449 0.83862245 0.83840816 0.8340102 ]
 [0.85420408 0.85385714 0.85415306 0.84859184]]",2.5608999356287343e-11,0.017671453626632836,0.0003620575749364597,BNCI2014-008,2,0
23,24,1,0.8887543367346937,0.8210775510204081,"[[0.81162245 0.81046939 0.80881633 0.80690816]
 [0.8035102  0.80302041 0.80310204 0.80546939]
 [0.79818367 0.79781633 0.79865306 0.79723469]
 [0.83778571 0.83766327 0.83665306 0.83313265]
 [0.85428571 0.85447959 0.85377551 0.84978571]]","[[0.81162245 0.81046939 0.80881633 0.80690816]
 [0.8035102  0.80302041 0.80310204 0.80546939]
 [0.79818367 0.79781633 0.79865306 0.79723469]
 [0.83778571 0.83766327 0.83665306 0.83313265]
 [0.85428571 0.85447959 0.85377551 0.84978571]]",2.556327513217514e-11,0.017671418141955712,0.00036211508294983,BNCI2014-008,2,0
24,25,2,0.8888326530612245,0.8209795918367346,"[[0.81096939 0.8112449  0.80989796 0.80887755]
 [0.80319388 0.80364286 0.80288776 0.80565306]
 [0.79821429 0.79780612 0.79869388 0.79755102]
 [0.83765306 0.83762245 0.83669388 0.83335714]
 [0.85434694 0.85458163 0.85435714 0.85033673]]","[[0.81096939 0.8112449  0.80989796 0.80887755]
 [0.80319388 0.80364286 0.80288776 0.80565306]
 [0.79821429 0.79780612 0.79869388 0.79755102]
 [0.83765306 0.83762245 0.83669388 0.83335714]
 [0.85434694 0.85458163 0.85435714 0.85033673]]",2.5320721669520297e-11,0.017663542802719784,0.000362942245002935,BNCI2014-008,2,0
25,26,1,0.888872831632653,0.8210244897959184,"[[0.81140816 0.81103061 0.81012245 0.80817347]
 [0.80373469 0.80370408 0.8030102  0.80422449]
 [0.7977449  0.79795918 0.79787755 0.79713265]
 [0.83766327 0.83812245 0.83689796 0.83439796]
 [0.85457143 0.85378571 0.85563265 0.85069388]]","[[0.81140816 0.81103061 0.81012245 0.80817347]
 [0.80373469 0.80370408 0.8030102  0.80422449]
 [0.7977449  0.79795918 0.79787755 0.79713265]
 [0.83766327 0.83812245 0.83689796 0.83439796]
 [0.85457143 0.85378571 0.85563265 0.85069388]]",2.530340454394704e-11,0.017663529473639278,0.0003629928232932543,BNCI2014-008,2,0
26,27,1,0.88885,0.8207367346938774,"[[0.81113265 0.81135714 0.81034694 0.8092449 ]
 [0.8037551  0.80371429 0.80266327 0.80435714]
 [0.79671429 0.79569388 0.79659184 0.79596939]
 [0.83766327 0.83810204 0.83797959 0.83471429]
 [0.85441837 0.85441837 0.85392857 0.8505102 ]]","[[0.81113265 0.81135714 0.81034694 0.8092449 ]
 [0.8037551  0.80371429 0.80266327 0.80435714]
 [0.79671429 0.79569388 0.79659184 0.79596939]
 [0.83766327 0.83810204 0.83797959 0.83471429]
 [0.85441837 0.85441837 0.85392857 0.8505102 ]]",2.5290172439994325e-11,0.017663482751562053,0.00036310204299152833,BNCI2014-008,2,0
27,28,2,0.888994132653061,0.8206979591836735,"[[0.81096939 0.81067347 0.8105102  0.80811224]
 [0.80379592 0.80395918 0.80256122 0.8039898 ]
 [0.79637755 0.79630612 0.79565306 0.79478571]
 [0.83773469 0.83833673 0.83732653 0.83335714]
 [0.85445918 0.85421429 0.85439796 0.85141837]]","[[0.81096939 0.81067347 0.8105102  0.80811224]
 [0.80379592 0.80395918 0.80256122 0.8039898 ]
 [0.79637755 0.79630612 0.79565306 0.79478571]
 [0.83773469 0.83833673 0.83732653 0.83335714]
 [0.85445918 0.85421429 0.85439796 0.85141837]]",2.5223141412090245e-11,0.017661800683306146,0.00036333458991073586,BNCI2014-008,2,0
28,29,1,0.8890084183673469,0.8206285714285715,"[[0.8107551  0.81052041 0.80982653 0.80836735]
 [0.80386735 0.80383673 0.80371429 0.80427551]
 [0.79623469 0.7964898  0.79713265 0.79605102]
 [0.83805102 0.83779592 0.83529592 0.83262245]
 [0.85423469 0.85402041 0.85281633 0.8520102 ]]","[[0.8107551  0.81052041 0.80982653 0.80836735]
 [0.80386735 0.80383673 0.80371429 0.80427551]
 [0.79623469 0.7964898  0.79713265 0.79605102]
 [0.83805102 0.83779592 0.83529592 0.83262245]
 [0.85423469 0.85402041 0.85281633 0.8520102 ]]",2.5192674694051523e-11,0.01766269192575245,0.0003637463537842966,BNCI2014-008,2,0
29,30,2,0.8891030612244897,0.8206428571428571,"[[0.81077551 0.81076531 0.8104898  0.80835714]
 [0.80386735 0.80378571 0.80321429 0.80317347]
 [0.79567347 0.79654082 0.79512245 0.79653061]
 [0.83808163 0.83807143 0.83731633 0.83410204]
 [0.85406122 0.85405102 0.85414286 0.85068367]]","[[0.81077551 0.81076531 0.8104898  0.80835714]
 [0.80386735 0.80378571 0.80321429 0.80317347]
 [0.79567347 0.79654082 0.79512245 0.79653061]
 [0.83808163 0.83807143 0.83731633 0.83410204]
 [0.85406122 0.85405102 0.85414286 0.85068367]]",2.4970830977029805e-11,0.01766211293244403,0.00036399799950548464,BNCI2014-008,2,0
30,31,1,0.8891017857142858,0.8207061224489796,"[[0.8109898  0.81108163 0.81034694 0.80952041]
 [0.80383673 0.80279592 0.80103061 0.80347959]
 [0.79655102 0.79619388 0.79519388 0.79639796]
 [0.83807143 0.838      0.83684694 0.8345    ]
 [0.85408163 0.85308163 0.854      0.84979592]]","[[0.8109898  0.81108163 0.81034694 0.80952041]
 [0.80383673 0.80279592 0.80103061 0.80347959]
 [0.79655102 0.79619388 0.79519388 0.79639796]
 [0.83807143 0.838      0.83684694 0.8345    ]
 [0.85408163 0.85308163 0.854      0.84979592]]",2.4878906391439467e-11,0.017662226030464818,0.0003640619772684999,BNCI2014-008,2,0
31,32,2,0.8893119897959183,0.8207795918367348,"[[0.81093878 0.81142857 0.81106122 0.8097449 ]
 [0.8037449  0.80360204 0.80303061 0.80292857]
 [0.79643878 0.79702041 0.79564286 0.79666327]
 [0.83808163 0.83820408 0.83766327 0.83583673]
 [0.85412245 0.85364286 0.85544898 0.85004082]]","[[0.81093878 0.81142857 0.81106122 0.8097449 ]
 [0.8037449  0.80360204 0.80303061 0.80292857]
 [0.79643878 0.79702041 0.79564286 0.79666327]
 [0.83808163 0.83820408 0.83766327 0.83583673]
 [0.85412245 0.85364286 0.85544898 0.85004082]]",2.4592784607360697e-11,0.017661084920351493,0.0003642739170574348,BNCI2014-008,2,0
0,1,2,0.9053992346938775,0.886965306122449,"[[0.86055102 0.88621429 0.8839898  0.86933673]
 [0.85147959 0.87380612 0.8699898  0.85540816]
 [0.89391837 0.90252041 0.89213265 0.8667551 ]
 [0.84729592 0.86068367 0.85919388 0.83982653]
 [0.88794898 0.91160204 0.9105102  0.87020408]]","[[0.86055102 0.88621429 0.8839898  0.86933673]
 [0.85147959 0.87380612 0.8699898  0.85540816]
 [0.89391837 0.90252041 0.89213265 0.8667551 ]
 [0.84729592 0.86068367 0.85919388 0.83982653]
 [0.88794898 0.91160204 0.9105102  0.87020408]]",4.843754636351603e-11,0.20395636986507948,0.000380315648712782,BNCI2014-008,3,0
1,2,1,0.906259693877551,0.8886734693877552,"[[0.89089796 0.87965306 0.87965306 0.87728571]
 [0.87292857 0.87423469 0.86689796 0.86094898]
 [0.90176531 0.89476531 0.89579592 0.88792857]
 [0.86682653 0.86314286 0.86514286 0.86117347]
 [0.91094898 0.90257143 0.90010204 0.89087755]]","[[0.89089796 0.87965306 0.87965306 0.87728571]
 [0.87292857 0.87423469 0.86689796 0.86094898]
 [0.90176531 0.89476531 0.89579592 0.88792857]
 [0.86682653 0.86314286 0.86514286 0.86117347]
 [0.91094898 0.90257143 0.90010204 0.89087755]]",4.8420019107316846e-11,0.2058803295350915,0.0003824056942509488,BNCI2014-008,3,0
2,3,1,0.9072655612244898,0.8880755102040817,"[[0.88989796 0.88491837 0.88518367 0.88686735]
 [0.87337755 0.8749898  0.86995918 0.86512245]
 [0.89871429 0.90046939 0.90385714 0.89768367]
 [0.86685714 0.86561224 0.87146939 0.86731633]
 [0.91153061 0.9037449  0.89992857 0.89335714]]","[[0.88989796 0.88491837 0.88518367 0.88686735]
 [0.87337755 0.8749898  0.86995918 0.86512245]
 [0.89871429 0.90046939 0.90385714 0.89768367]
 [0.86685714 0.86561224 0.87146939 0.86731633]
 [0.91153061 0.9037449  0.89992857 0.89335714]]",4.841217394742995e-11,0.2077630325366868,0.0003831523065418356,BNCI2014-008,3,0
3,4,2,0.9120323979591838,0.888965306122449,"[[0.88916327 0.88923469 0.88254082 0.88585714]
 [0.8759898  0.87418367 0.87639796 0.8699898 ]
 [0.89865306 0.89818367 0.90308163 0.895     ]
 [0.86870408 0.87591837 0.86527551 0.86954082]
 [0.9077449  0.90730612 0.90139796 0.89561224]]","[[0.88916327 0.88923469 0.88254082 0.88585714]
 [0.8759898  0.87418367 0.87639796 0.8699898 ]
 [0.89865306 0.89818367 0.90308163 0.895     ]
 [0.86870408 0.87591837 0.86527551 0.86954082]
 [0.9077449  0.90730612 0.90139796 0.89561224]]",4.786354849099914e-11,0.15087385733204128,0.000411949899916452,BNCI2014-008,3,0
4,5,1,0.9146039540816326,0.8875469387755102,"[[0.88408163 0.88110204 0.88256122 0.88518367]
 [0.87721429 0.87657143 0.87446939 0.87060204]
 [0.89702041 0.8992449  0.89920408 0.89328571]
 [0.87508163 0.87178571 0.86778571 0.86787755]
 [0.90433673 0.90346939 0.90019388 0.89765306]]","[[0.88408163 0.88110204 0.88256122 0.88518367]
 [0.87721429 0.87657143 0.87446939 0.87060204]
 [0.89702041 0.8992449  0.89920408 0.89328571]
 [0.87508163 0.87178571 0.86778571 0.86787755]
 [0.90433673 0.90346939 0.90019388 0.89765306]]",4.774430590957489e-11,0.1442536452532741,0.00043003902437894977,BNCI2014-008,3,0
5,6,1,0.917136224489796,0.887095918367347,"[[0.88457143 0.88193878 0.88396939 0.88631633]
 [0.87690816 0.87761224 0.87255102 0.87078571]
 [0.89814286 0.89920408 0.89912245 0.89415306]
 [0.87376531 0.87186735 0.86912245 0.86647959]
 [0.90209184 0.90205102 0.90005102 0.89681633]]","[[0.88457143 0.88193878 0.88396939 0.88631633]
 [0.87690816 0.87761224 0.87255102 0.87078571]
 [0.89814286 0.89920408 0.89912245 0.89415306]
 [0.87376531 0.87186735 0.86912245 0.86647959]
 [0.90209184 0.90205102 0.90005102 0.89681633]]",4.7733249063467585e-11,0.14533776182906968,0.00043023997764725375,BNCI2014-008,3,0
6,7,1,0.9188836734693877,0.8852734693877551,"[[0.88304082 0.88120408 0.8832551  0.88695918]
 [0.87719388 0.87815306 0.87243878 0.87080612]
 [0.89247959 0.89483673 0.89420408 0.89265306]
 [0.87171429 0.87003061 0.86827551 0.86586735]
 [0.90193878 0.90091837 0.89677551 0.89654082]]","[[0.88304082 0.88120408 0.8832551  0.88695918]
 [0.87719388 0.87815306 0.87243878 0.87080612]
 [0.89247959 0.89483673 0.89420408 0.89265306]
 [0.87171429 0.87003061 0.86827551 0.86586735]
 [0.90193878 0.90091837 0.89677551 0.89654082]]",4.772718350651757e-11,0.14665939907240952,0.0004304346681191246,BNCI2014-008,3,0
7,8,1,0.9206327806122448,0.8853816326530612,"[[0.88230612 0.88234694 0.88443878 0.88791837]
 [0.87980612 0.87385714 0.87411224 0.87147959]
 [0.89340816 0.89434694 0.89283673 0.89164286]
 [0.87078571 0.87177551 0.86666327 0.865     ]
 [0.90060204 0.89912245 0.89766327 0.89560204]]","[[0.88230612 0.88234694 0.88443878 0.88791837]
 [0.87980612 0.87385714 0.87411224 0.87147959]
 [0.89340816 0.89434694 0.89283673 0.89164286]
 [0.87078571 0.87177551 0.86666327 0.865     ]
 [0.90060204 0.89912245 0.89766327 0.89560204]]",4.762457846940399e-11,0.1400272849672257,0.00043839619472622237,BNCI2014-008,3,0
8,9,1,0.9215294642857141,0.8846448979591838,"[[0.88379592 0.88204082 0.88616327 0.88766327]
 [0.87512245 0.87739796 0.87116327 0.86958163]
 [0.89476531 0.89394898 0.89358163 0.89157143]
 [0.87234694 0.87245918 0.86918367 0.8689898 ]
 [0.89719388 0.89504082 0.8957449  0.89259184]]","[[0.88379592 0.88204082 0.88616327 0.88766327]
 [0.87512245 0.87739796 0.87116327 0.86958163]
 [0.89476531 0.89394898 0.89358163 0.89157143]
 [0.87234694 0.87245918 0.86918367 0.8689898 ]
 [0.89719388 0.89504082 0.8957449  0.89259184]]",4.748957922705429e-11,0.13317086365401082,0.00044665820039538264,BNCI2014-008,3,0
9,10,1,0.9221382653061225,0.8849285714285713,"[[0.88422449 0.88357143 0.88670408 0.88729592]
 [0.87538776 0.87407143 0.87087755 0.86911224]
 [0.89546939 0.89435714 0.89335714 0.89186735]
 [0.8735     0.87355102 0.87242857 0.86980612]
 [0.89606122 0.89523469 0.89437755 0.89185714]]","[[0.88422449 0.88357143 0.88670408 0.88729592]
 [0.87538776 0.87407143 0.87087755 0.86911224]
 [0.89546939 0.89435714 0.89335714 0.89186735]
 [0.8735     0.87355102 0.87242857 0.86980612]
 [0.89606122 0.89523469 0.89437755 0.89185714]]",4.746923448949584e-11,0.13225527021005634,0.0004467866492822949,BNCI2014-008,3,0
10,11,1,0.9221822704081631,0.8851122448979591,"[[0.88418367 0.88455102 0.88579592 0.88847959]
 [0.87558163 0.87334694 0.87104082 0.86933673]
 [0.89615306 0.89511224 0.89283673 0.89136735]
 [0.87363265 0.87502041 0.8722551  0.86996939]
 [0.8960102  0.89622449 0.89405102 0.89317347]]","[[0.88418367 0.88455102 0.88579592 0.88847959]
 [0.87558163 0.87334694 0.87104082 0.86933673]
 [0.89615306 0.89511224 0.89283673 0.89136735]
 [0.87363265 0.87502041 0.8722551  0.86996939]
 [0.8960102  0.89622449 0.89405102 0.89317347]]",4.745148648238249e-11,0.13227677231953483,0.00044735311186069453,BNCI2014-008,3,0
11,12,1,0.9226881377551021,0.8838061224489795,"[[0.88379592 0.88418367 0.88579592 0.88990816]
 [0.87260204 0.87314286 0.87305102 0.86934694]
 [0.89546939 0.893      0.89209184 0.88982653]
 [0.8712551  0.87138776 0.87053061 0.87026531]
 [0.89590816 0.89556122 0.8947449  0.89240816]]","[[0.88379592 0.88418367 0.88579592 0.88990816]
 [0.87260204 0.87314286 0.87305102 0.86934694]
 [0.89546939 0.893      0.89209184 0.88982653]
 [0.8712551  0.87138776 0.87053061 0.87026531]
 [0.89590816 0.89556122 0.8947449  0.89240816]]",4.742382904701656e-11,0.13183829191492666,0.00044744061589081443,BNCI2014-008,3,0
12,13,2,0.9230246173469387,0.8837693877551022,"[[0.88361224 0.88421429 0.88252041 0.88880612]
 [0.87271429 0.87407143 0.87213265 0.86780612]
 [0.89555102 0.89363265 0.8927449  0.88726531]
 [0.86991837 0.8720102  0.86813265 0.86857143]
 [0.89579592 0.89491837 0.89457143 0.89207143]]","[[0.88361224 0.88421429 0.88252041 0.88880612]
 [0.87271429 0.87407143 0.87213265 0.86780612]
 [0.89555102 0.89363265 0.8927449  0.88726531]
 [0.86991837 0.8720102  0.86813265 0.86857143]
 [0.89579592 0.89491837 0.89457143 0.89207143]]",4.639293631081152e-11,0.10549099353548821,0.0004567909595203875,BNCI2014-008,3,0
13,14,4,0.9239813775510204,0.884430612244898,"[[0.88434694 0.8819898  0.88557143 0.88818367]
 [0.874      0.87333673 0.87234694 0.86837755]
 [0.89420408 0.89455102 0.895      0.88853061]
 [0.87267347 0.87204082 0.87335714 0.86764286]
 [0.89519388 0.89440816 0.89587755 0.89182653]]","[[0.88434694 0.8819898  0.88557143 0.88818367]
 [0.874      0.87333673 0.87234694 0.86837755]
 [0.89420408 0.89455102 0.895      0.88853061]
 [0.87267347 0.87204082 0.87335714 0.86764286]
 [0.89519388 0.89440816 0.89587755 0.89182653]]",4.5208300157263836e-11,0.058164034552002856,0.00046117641559784817,BNCI2014-008,3,0
14,15,4,0.9246247448979592,0.8845102040816327,"[[0.88513265 0.88554082 0.88523469 0.88764286]
 [0.87182653 0.87241837 0.87423469 0.86540816]
 [0.89471429 0.89130612 0.89512245 0.88944898]
 [0.87326531 0.8712449  0.87242857 0.86640816]
 [0.89540816 0.89585714 0.89553061 0.89135714]]","[[0.88513265 0.88554082 0.88523469 0.88764286]
 [0.87182653 0.87241837 0.87423469 0.86540816]
 [0.89471429 0.89130612 0.89512245 0.88944898]
 [0.87326531 0.8712449  0.87242857 0.86640816]
 [0.89540816 0.89585714 0.89553061 0.89135714]]",4.411634744435676e-11,0.039633541226759925,0.00046554008884785704,BNCI2014-008,3,0
15,16,1,0.9246679846938776,0.884534693877551,"[[0.88521429 0.88508163 0.88658163 0.88828571]
 [0.87437755 0.874      0.86894898 0.87002041]
 [0.89519388 0.89503061 0.8939898  0.88834694]
 [0.87231633 0.87121429 0.86822449 0.86733673]
 [0.89557143 0.8957449  0.89427551 0.89253061]]","[[0.88521429 0.88508163 0.88658163 0.88828571]
 [0.87437755 0.874      0.86894898 0.87002041]
 [0.89519388 0.89503061 0.8939898  0.88834694]
 [0.87231633 0.87121429 0.86822449 0.86733673]
 [0.89557143 0.8957449  0.89427551 0.89253061]]",4.3949485884407534e-11,0.03959074214876502,0.00046565248817016975,BNCI2014-008,3,0
