,index,block,rank,F_tr,F_rt,mse,nmse,dataset,subject,session
405,5,6,"(2, 2, 2)",0.004197315770164059,0.041017575433130476,0.8969460143191574,0.8969460143191575,BNCI2014-004,9,0train
406,6,7,"(3, 16, 16)",0.0012274099335719123,0.18440830227334884,0.7176528065827679,0.717652806582768,BNCI2014-004,9,0train
407,7,8,"(3, 8, 8)",0.0012304190013607077,0.20712503300964558,0.6915648166015311,0.6915648166015312,BNCI2014-004,9,0train
408,8,9,"(2, 2, 2)",0.001261878386707596,0.21165870531172892,0.6873458600396799,0.68734586003968,BNCI2014-004,9,0train
409,9,10,"(3, 4, 4)",0.0012667304306954526,0.21708459617103468,0.6791558036054068,0.679155803605407,BNCI2014-004,9,0train
410,0,1,"(2, 2, 2)",0.004482732422385946,0.017645500974371328,0.9794435947711111,0.9794435947711112,BNCI2014-004,9,1train
411,1,2,"(2, 2, 2)",0.004461179985873785,0.019718052798500012,0.973749500355672,0.9737495003556721,BNCI2014-004,9,1train
412,2,3,"(2, 2, 2)",0.004103007834601168,0.0301327464278498,0.9612587871945486,0.9612587871945487,BNCI2014-004,9,1train
413,3,4,"(1, 1, 1)",0.004486348980192904,0.035501861829731134,0.9584296237512908,0.9584296237512909,BNCI2014-004,9,1train
414,4,5,"(2, 2, 2)",0.004314780067772441,0.043007063948154144,0.9381136793416349,0.938113679341635,BNCI2014-004,9,1train
415,5,6,"(2, 2, 2)",0.0040073751683587224,0.04795735301300075,0.9265997502446361,0.9265997502446363,BNCI2014-004,9,1train
416,6,7,"(2, 2, 2)",0.003919744054134799,0.04869240932802536,0.9184593592128022,0.9184593592128023,BNCI2014-004,9,1train
417,7,8,"(1, 1, 1)",0.004123665803824453,0.04890533453098287,0.9175459954180464,0.9175459954180465,BNCI2014-004,9,1train
418,8,9,"(2, 2, 2)",0.0040660958183718395,0.05040314285862264,0.9112770670787298,0.9112770670787299,BNCI2014-004,9,1train
419,9,10,"(3, 4, 4)",0.0035681931461326575,0.056057828122194966,0.8854590184911167,0.8854590184911169,BNCI2014-004,9,1train
420,0,1,"(2, 2, 2)",0.0086311398560181,0.021939108579937514,0.9755083094256366,0.9755083094256366,BNCI2014-004,9,2train
421,1,2,"(3, 4, 4)",0.005583120974385574,0.029131660254389288,0.9534646119435393,0.9534646119435393,BNCI2014-004,9,2train
422,2,3,"(1, 1, 1)",0.005453936329473485,0.03592047575605207,0.9514392027793593,0.9514392027793593,BNCI2014-004,9,2train
423,3,4,"(3, 4, 4)",0.004537400315410205,0.03920630115495481,0.9355872036993188,0.9355872036993188,BNCI2014-004,9,2train
424,4,5,"(3, 4, 4)",0.0036989649205129062,0.04665540392480631,0.9101081033315052,0.9101081033315052,BNCI2014-004,9,2train
425,5,6,"(1, 1, 1)",0.0037320373625416045,0.05053325614040307,0.9077838484142419,0.9077838484142419,BNCI2014-004,9,2train
426,6,7,"(2, 2, 2)",0.0036228075457864295,0.06173999285512872,0.9031845533142353,0.9031845533142353,BNCI2014-004,9,2train
427,7,8,"(1, 1, 1)",0.003634463318419585,0.06449764940097871,0.9017865868871064,0.9017865868871064,BNCI2014-004,9,2train
428,8,9,"(1, 1, 1)",0.00366039065300885,0.08534329072500003,0.9012979195108461,0.9012979195108461,BNCI2014-004,9,2train
429,9,10,"(3, 8, 8)",0.0028939185393863525,0.1154772093089686,0.8793029095080708,0.8793029095080708,BNCI2014-004,9,2train
430,0,1,"(3, 4, 4)",0.0034506794651458206,0.024017465187805332,0.9439413695240515,0.9439413695240515,BNCI2014-004,9,3test
431,1,2,"(3, 4, 4)",0.003501020511990534,0.031913972402131105,0.9236526534591334,0.9236526534591334,BNCI2014-004,9,3test
432,2,3,"(2, 2, 2)",0.0037081080946666195,0.032701360736701414,0.9168350711226274,0.9168350711226274,BNCI2014-004,9,3test
433,3,4,"(3, 4, 4)",0.0036320717035454517,0.03401936858816831,0.9071336833696823,0.9071336833696823,BNCI2014-004,9,3test
434,4,5,"(3, 16, 16)",0.0010325054173480298,0.16491460115049766,0.7210164898544889,0.7210164898544889,BNCI2014-004,9,3test
435,5,6,"(3, 4, 4)",0.0010332198777867866,0.17810620951283546,0.707989518061004,0.707989518061004,BNCI2014-004,9,3test
436,6,7,"(2, 2, 2)",0.0010386390466261511,0.1818861533846226,0.7044273434649863,0.7044273434649863,BNCI2014-004,9,3test
437,7,8,"(2, 2, 2)",0.0010436037680421025,0.2035795784529858,0.7003514298013451,0.7003514298013451,BNCI2014-004,9,3test
438,8,9,"(3, 4, 4)",0.0010415026740137957,0.21371632676358063,0.6929566057324712,0.6929566057324712,BNCI2014-004,9,3test
439,9,10,"(3, 4, 4)",0.001034688356172546,0.2224668617521675,0.6835652745388856,0.6835652745388856,BNCI2014-004,9,3test
440,0,1,"(2, 2, 2)",0.007880072937630414,0.02101995127087564,0.9783969319219493,0.9783969319219493,BNCI2014-004,9,4test
441,1,2,"(3, 4, 4)",0.004550569805363512,0.030385822110203055,0.9596327399154785,0.9596327399154785,BNCI2014-004,9,4test
442,2,3,"(3, 16, 72)",5.329926858225361e-05,0.3639023128885469,6.020851729595176e-30,6.020851729595176e-30,BNCI2014-004,9,4test
443,3,4,"(1, 1, 1)",5.329926858225361e-05,0.36400190425266604,5.9947596510320804e-30,5.9947596510320804e-30,BNCI2014-004,9,4test
444,4,5,"(1, 1, 1)",5.329926858225362e-05,0.3641014951897417,5.9851937851635954e-30,5.9851937851635954e-30,BNCI2014-004,9,4test
445,5,6,"(1, 1, 1)",5.329926858225362e-05,0.36420108570008397,5.9781144035634545e-30,5.9781144035634545e-30,BNCI2014-004,9,4test
446,6,7,"(3, 8, 8)",5.329926858225361e-05,0.3833149108257065,5.8514693199801436e-30,5.8514693199801436e-30,BNCI2014-004,9,4test
447,7,8,"(2, 2, 2)",5.329926858225364e-05,0.3841110091701463,5.8219122302318276e-30,5.8219122302318276e-30,BNCI2014-004,9,4test
448,8,9,"(1, 1, 1)",5.329926858225362e-05,0.3842105197944859,5.8165350186838975e-30,5.8165350186838975e-30,BNCI2014-004,9,4test
449,9,10,"(1, 1, 1)",5.329926858225362e-05,0.3843100300488513,5.812352321157398e-30,5.812352321157398e-30,BNCI2014-004,9,4test
