,block,rank,fold,n_features_orig,n_features,hoda,train_score,val_score,dataset,subject,session
9267,1,"(3, 8, 8)",3,200,26,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.9990234375,0.99609375,BNCI2014-004,5,3test
9268,1,"(3, 16, 16)",3,776,108,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",0.999755859375,0.9921875,BNCI2014-004,5,3test
9269,1,"(3, 16, 32)",3,1544,158,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,1.0,BNCI2014-004,5,3test
9270,1,"(3, 16, 64)",3,3080,186,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.99609375,BNCI2014-004,5,3test
9271,1,"(3, 16, 72)",3,3464,190,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.984375,BNCI2014-004,5,3test
9272,1,"(1, 1, 1)",4,9,5,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.999755859375,0.98046875,BNCI2014-004,5,3test
9273,1,"(2, 2, 2)",4,16,7,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.999267578125,0.98828125,BNCI2014-004,5,3test
9274,1,"(3, 4, 4)",4,56,16,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.999755859375,1.0,BNCI2014-004,5,3test
9275,1,"(3, 8, 8)",4,200,30,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.99951171875,0.95703125,BNCI2014-004,5,3test
9276,1,"(3, 16, 16)",4,776,125,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.96875,BNCI2014-004,5,3test
9277,1,"(3, 16, 32)",4,1544,168,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.9453125,BNCI2014-004,5,3test
9278,1,"(3, 16, 64)",4,3080,201,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.94921875,BNCI2014-004,5,3test
9279,1,"(3, 16, 72)",4,3464,200,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.9453125,BNCI2014-004,5,3test
9280,2,"(1, 1, 1)",0,57,12,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.92578125,BNCI2014-004,5,3test
9281,2,"(2, 2, 2)",0,64,16,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.9375,BNCI2014-004,5,3test
9282,2,"(3, 4, 4)",0,104,18,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.96875,BNCI2014-004,5,3test
9283,2,"(3, 8, 8)",0,248,39,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.9453125,BNCI2014-004,5,3test
9284,2,"(3, 16, 16)",0,824,133,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.97265625,BNCI2014-004,5,3test
9285,2,"(3, 16, 32)",0,1592,175,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.93359375,BNCI2014-004,5,3test
9286,2,"(3, 16, 64)",0,3128,198,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.890625,BNCI2014-004,5,3test
9287,2,"(3, 16, 72)",0,3512,212,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8671875,BNCI2014-004,5,3test
9288,2,"(1, 1, 1)",1,57,14,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.998779296875,0.97265625,BNCI2014-004,5,3test
9289,2,"(2, 2, 2)",1,64,17,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.999755859375,0.96875,BNCI2014-004,5,3test
9290,2,"(3, 4, 4)",1,104,26,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.97265625,BNCI2014-004,5,3test
9291,2,"(3, 8, 8)",1,248,53,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.9765625,BNCI2014-004,5,3test
9292,2,"(3, 16, 16)",1,824,122,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.921875,BNCI2014-004,5,3test
9293,2,"(3, 16, 32)",1,1592,162,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.94921875,BNCI2014-004,5,3test
9294,2,"(3, 16, 64)",1,3128,234,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.984375,BNCI2014-004,5,3test
9295,2,"(3, 16, 72)",1,3512,226,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.953125,BNCI2014-004,5,3test
9296,2,"(1, 1, 1)",2,57,9,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.953125,BNCI2014-004,5,3test
9297,2,"(2, 2, 2)",2,64,13,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.96875,BNCI2014-004,5,3test
9298,2,"(3, 4, 4)",2,104,13,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.953125,BNCI2014-004,5,3test
9299,2,"(3, 8, 8)",2,248,49,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.90625,BNCI2014-004,5,3test
9300,2,"(3, 16, 16)",2,824,141,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.91015625,BNCI2014-004,5,3test
9301,2,"(3, 16, 32)",2,1592,194,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.8359375,BNCI2014-004,5,3test
9302,2,"(3, 16, 64)",2,3128,195,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.8671875,BNCI2014-004,5,3test
9303,2,"(3, 16, 72)",2,3512,211,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.81640625,BNCI2014-004,5,3test
9304,2,"(1, 1, 1)",3,57,6,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.998291015625,1.0,BNCI2014-004,5,3test
9305,2,"(2, 2, 2)",3,64,9,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.99853515625,1.0,BNCI2014-004,5,3test
9306,2,"(3, 4, 4)",3,104,12,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",0.999755859375,0.9921875,BNCI2014-004,5,3test
9307,2,"(3, 8, 8)",3,248,33,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",0.99951171875,0.99609375,BNCI2014-004,5,3test
9308,2,"(3, 16, 16)",3,824,113,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.98828125,BNCI2014-004,5,3test
9309,2,"(3, 16, 32)",3,1592,148,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.9921875,BNCI2014-004,5,3test
9310,2,"(3, 16, 64)",3,3128,180,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.9765625,BNCI2014-004,5,3test
9311,2,"(3, 16, 72)",3,3512,186,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.99609375,BNCI2014-004,5,3test
9312,2,"(1, 1, 1)",4,57,17,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.998779296875,0.94140625,BNCI2014-004,5,3test
9313,2,"(2, 2, 2)",4,64,19,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",0.999755859375,0.93359375,BNCI2014-004,5,3test
9314,2,"(3, 4, 4)",4,104,28,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.98046875,BNCI2014-004,5,3test
9315,2,"(3, 8, 8)",4,248,53,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.98046875,BNCI2014-004,5,3test
9316,2,"(3, 16, 16)",4,824,137,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.9609375,BNCI2014-004,5,3test
9317,2,"(3, 16, 32)",4,1592,171,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.9453125,BNCI2014-004,5,3test
9318,2,"(3, 16, 64)",4,3128,203,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.9609375,BNCI2014-004,5,3test
9319,2,"(3, 16, 72)",4,3512,209,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.953125,BNCI2014-004,5,3test
9320,3,"(1, 1, 1)",0,105,19,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.9609375,BNCI2014-004,5,3test
9321,3,"(2, 2, 2)",0,112,23,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.9296875,BNCI2014-004,5,3test
9322,3,"(3, 4, 4)",0,152,26,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.953125,BNCI2014-004,5,3test
9323,3,"(3, 8, 8)",0,296,61,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.93359375,BNCI2014-004,5,3test
9324,3,"(3, 16, 16)",0,872,135,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.97265625,BNCI2014-004,5,3test
9325,3,"(3, 16, 32)",0,1640,182,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.89453125,BNCI2014-004,5,3test
9326,3,"(3, 16, 64)",0,3176,204,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.88671875,BNCI2014-004,5,3test
9327,3,"(3, 16, 72)",0,3560,204,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.9140625,BNCI2014-004,5,3test
9328,3,"(1, 1, 1)",1,105,27,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.97265625,BNCI2014-004,5,3test
9329,3,"(2, 2, 2)",1,112,31,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.9765625,BNCI2014-004,5,3test
9330,3,"(3, 4, 4)",1,152,40,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.96484375,BNCI2014-004,5,3test
9331,3,"(3, 8, 8)",1,296,61,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.98046875,BNCI2014-004,5,3test
9332,3,"(3, 16, 16)",1,872,130,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.921875,BNCI2014-004,5,3test
9333,3,"(3, 16, 32)",1,1640,175,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.94921875,BNCI2014-004,5,3test
9334,3,"(3, 16, 64)",1,3176,229,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.97265625,BNCI2014-004,5,3test
9335,3,"(3, 16, 72)",1,3560,226,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.95703125,BNCI2014-004,5,3test
9336,3,"(1, 1, 1)",2,105,14,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.93359375,BNCI2014-004,5,3test
9337,3,"(2, 2, 2)",2,112,18,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.88671875,BNCI2014-004,5,3test
9338,3,"(3, 4, 4)",2,152,23,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.921875,BNCI2014-004,5,3test
9339,3,"(3, 8, 8)",2,296,46,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.93359375,BNCI2014-004,5,3test
9340,3,"(3, 16, 16)",2,872,146,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.87109375,BNCI2014-004,5,3test
9341,3,"(3, 16, 32)",2,1640,184,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.89453125,BNCI2014-004,5,3test
9342,3,"(3, 16, 64)",2,3176,195,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.86328125,BNCI2014-004,5,3test
9343,3,"(3, 16, 72)",2,3560,213,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.8046875,BNCI2014-004,5,3test
9344,3,"(1, 1, 1)",3,105,13,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,1.0,BNCI2014-004,5,3test
9345,3,"(2, 2, 2)",3,112,16,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.9921875,BNCI2014-004,5,3test
9346,3,"(3, 4, 4)",3,152,20,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.984375,BNCI2014-004,5,3test
9347,3,"(3, 8, 8)",3,296,37,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.9921875,BNCI2014-004,5,3test
9348,3,"(3, 16, 16)",3,872,132,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.98046875,BNCI2014-004,5,3test
9349,3,"(3, 16, 32)",3,1640,160,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.9921875,BNCI2014-004,5,3test
9350,3,"(3, 16, 64)",3,3176,199,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.97265625,BNCI2014-004,5,3test
9351,3,"(3, 16, 72)",3,3560,203,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.98046875,BNCI2014-004,5,3test
9352,3,"(1, 1, 1)",4,105,29,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.93359375,BNCI2014-004,5,3test
9353,3,"(2, 2, 2)",4,112,31,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.98046875,BNCI2014-004,5,3test
9354,3,"(3, 4, 4)",4,152,40,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.95703125,BNCI2014-004,5,3test
9355,3,"(3, 8, 8)",4,296,64,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.921875,BNCI2014-004,5,3test
9356,3,"(3, 16, 16)",4,872,148,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.9609375,BNCI2014-004,5,3test
9357,3,"(3, 16, 32)",4,1640,177,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.93359375,BNCI2014-004,5,3test
9358,3,"(3, 16, 64)",4,3176,222,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.91796875,BNCI2014-004,5,3test
9359,3,"(3, 16, 72)",4,3560,220,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.90625,BNCI2014-004,5,3test
9360,4,"(1, 1, 1)",0,106,20,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.94921875,BNCI2014-004,5,3test
9361,4,"(2, 2, 2)",0,113,24,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.92578125,BNCI2014-004,5,3test
9362,4,"(3, 4, 4)",0,153,27,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.921875,BNCI2014-004,5,3test
9363,4,"(3, 8, 8)",0,297,60,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.9296875,BNCI2014-004,5,3test
9364,4,"(3, 16, 16)",0,873,129,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.9140625,BNCI2014-004,5,3test
9365,4,"(3, 16, 32)",0,1641,175,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.91796875,BNCI2014-004,5,3test
9366,4,"(3, 16, 64)",0,3177,199,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.8984375,BNCI2014-004,5,3test
9367,4,"(3, 16, 72)",0,3561,199,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.88671875,BNCI2014-004,5,3test
9368,4,"(1, 1, 1)",1,106,28,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.9765625,BNCI2014-004,5,3test
9369,4,"(2, 2, 2)",1,113,32,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.97265625,BNCI2014-004,5,3test
9370,4,"(3, 4, 4)",1,153,35,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.98046875,BNCI2014-004,5,3test
9371,4,"(3, 8, 8)",1,297,57,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.98046875,BNCI2014-004,5,3test
9372,4,"(3, 16, 16)",1,873,130,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.9609375,BNCI2014-004,5,3test
9373,4,"(3, 16, 32)",1,1641,176,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.953125,BNCI2014-004,5,3test
9374,4,"(3, 16, 64)",1,3177,216,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.99609375,BNCI2014-004,5,3test
9375,4,"(3, 16, 72)",1,3561,219,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.96875,BNCI2014-004,5,3test
9376,4,"(1, 1, 1)",2,106,15,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.85546875,BNCI2014-004,5,3test
9377,4,"(2, 2, 2)",2,113,19,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.87890625,BNCI2014-004,5,3test
9378,4,"(3, 4, 4)",2,153,24,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.92578125,BNCI2014-004,5,3test
9379,4,"(3, 8, 8)",2,297,46,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.91796875,BNCI2014-004,5,3test
9380,4,"(3, 16, 16)",2,873,137,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.85546875,BNCI2014-004,5,3test
9381,4,"(3, 16, 32)",2,1641,174,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.83984375,BNCI2014-004,5,3test
9382,4,"(3, 16, 64)",2,3177,192,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.84375,BNCI2014-004,5,3test
9383,4,"(3, 16, 72)",2,3561,200,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.78515625,BNCI2014-004,5,3test
9384,4,"(1, 1, 1)",3,106,14,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,1.0,BNCI2014-004,5,3test
9385,4,"(2, 2, 2)",3,113,15,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.99609375,BNCI2014-004,5,3test
9386,4,"(3, 4, 4)",3,153,26,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.99609375,BNCI2014-004,5,3test
9387,4,"(3, 8, 8)",3,297,44,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,1.0,BNCI2014-004,5,3test
9388,4,"(3, 16, 16)",3,873,130,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.99609375,BNCI2014-004,5,3test
9389,4,"(3, 16, 32)",3,1641,162,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.99609375,BNCI2014-004,5,3test
9390,4,"(3, 16, 64)",3,3177,198,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,1.0,BNCI2014-004,5,3test
9391,4,"(3, 16, 72)",3,3561,199,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,1.0,BNCI2014-004,5,3test
9392,4,"(1, 1, 1)",4,106,30,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",0.99951171875,0.90625,BNCI2014-004,5,3test
9393,4,"(2, 2, 2)",4,113,33,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.96875,BNCI2014-004,5,3test
9394,4,"(3, 4, 4)",4,153,41,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.9140625,BNCI2014-004,5,3test
9395,4,"(3, 8, 8)",4,297,57,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.94921875,BNCI2014-004,5,3test
9396,4,"(3, 16, 16)",4,873,147,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.9296875,BNCI2014-004,5,3test
9397,4,"(3, 16, 32)",4,1641,179,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.921875,BNCI2014-004,5,3test
9398,4,"(3, 16, 64)",4,3177,216,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.9453125,BNCI2014-004,5,3test
9399,4,"(3, 16, 72)",4,3561,221,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.94140625,BNCI2014-004,5,3test
9400,5,"(1, 1, 1)",0,298,61,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.93359375,BNCI2014-004,5,3test
9401,5,"(2, 2, 2)",0,305,65,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.9140625,BNCI2014-004,5,3test
9402,5,"(3, 4, 4)",0,345,75,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.921875,BNCI2014-004,5,3test
9403,5,"(3, 8, 8)",0,489,97,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.91796875,BNCI2014-004,5,3test
9404,5,"(3, 16, 16)",0,1065,174,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.87109375,BNCI2014-004,5,3test
9405,5,"(3, 16, 32)",0,1833,233,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.921875,BNCI2014-004,5,3test
9406,5,"(3, 16, 64)",0,3369,242,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.8671875,BNCI2014-004,5,3test
9407,5,"(3, 16, 72)",0,3753,240,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.86328125,BNCI2014-004,5,3test
9408,5,"(1, 1, 1)",1,298,58,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.9765625,BNCI2014-004,5,3test
9409,5,"(2, 2, 2)",1,305,59,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.9921875,BNCI2014-004,5,3test
9410,5,"(3, 4, 4)",1,345,65,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.98046875,BNCI2014-004,5,3test
9411,5,"(3, 8, 8)",1,489,89,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.98046875,BNCI2014-004,5,3test
9412,5,"(3, 16, 16)",1,1065,167,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.96875,BNCI2014-004,5,3test
9413,5,"(3, 16, 32)",1,1833,205,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.9609375,BNCI2014-004,5,3test
9414,5,"(3, 16, 64)",1,3369,248,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,1.0,BNCI2014-004,5,3test
9415,5,"(3, 16, 72)",1,3753,257,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.9765625,BNCI2014-004,5,3test
9416,5,"(1, 1, 1)",2,298,47,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,0.8515625,BNCI2014-004,5,3test
9417,5,"(2, 2, 2)",2,305,50,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.8671875,BNCI2014-004,5,3test
9418,5,"(3, 4, 4)",2,345,52,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 4, 4))",1.0,0.8828125,BNCI2014-004,5,3test
9419,5,"(3, 8, 8)",2,489,81,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 8, 8))",1.0,0.91015625,BNCI2014-004,5,3test
9420,5,"(3, 16, 16)",2,1065,174,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 16))",1.0,0.87890625,BNCI2014-004,5,3test
9421,5,"(3, 16, 32)",2,1833,196,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 32))",1.0,0.87109375,BNCI2014-004,5,3test
9422,5,"(3, 16, 64)",2,3369,216,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 64))",1.0,0.81640625,BNCI2014-004,5,3test
9423,5,"(3, 16, 72)",2,3753,235,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(3, 16, 72))",1.0,0.79296875,BNCI2014-004,5,3test
9424,5,"(1, 1, 1)",3,298,45,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(1, 1, 1))",1.0,1.0,BNCI2014-004,5,3test
9425,5,"(2, 2, 2)",3,305,48,"HODA(init='random', max_iter=128, obj='tr', random_state=42, rank=(2, 2, 2))",1.0,0.98828125,BNCI2014-004,5,3test
