,block,rank,fold,n_features_orig,n_features,hoda,train_score,val_score,dataset,subject,session
5564,18,"(1, 1)",1,463,68,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8689027777777777,0.7225555555555556,BNCI2015-003,6,0
5565,18,"(2, 2)",1,466,69,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8691319444444443,0.7226111111111112,BNCI2015-003,6,0
5566,18,"(4, 4)",1,478,69,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8698125,0.7226111111111111,BNCI2015-003,6,0
5567,18,"(8, 8)",1,526,72,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8691979166666667,0.721111111111111,BNCI2015-003,6,0
5568,18,"(1, 1)",2,463,69,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8758854166666666,0.7134444444444445,BNCI2015-003,6,0
5569,18,"(2, 2)",2,466,70,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8759374999999999,0.7165,BNCI2015-003,6,0
5570,18,"(4, 4)",2,478,69,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8755381944444444,0.7155,BNCI2015-003,6,0
5571,18,"(8, 8)",2,526,73,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8761388888888888,0.7162222222222222,BNCI2015-003,6,0
5572,18,"(1, 1)",3,463,65,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8650729166666667,0.7366666666666666,BNCI2015-003,6,0
5573,18,"(2, 2)",3,466,65,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8642604166666665,0.7306666666666668,BNCI2015-003,6,0
5574,18,"(4, 4)",3,478,66,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8642395833333333,0.7287222222222222,BNCI2015-003,6,0
5575,18,"(8, 8)",3,526,68,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8652361111111111,0.727,BNCI2015-003,6,0
5576,18,"(1, 1)",4,463,86,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8849340277777779,0.6719444444444445,BNCI2015-003,6,0
5577,18,"(2, 2)",4,466,88,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8848125,0.675888888888889,BNCI2015-003,6,0
5578,18,"(4, 4)",4,478,92,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8873194444444445,0.6677777777777778,BNCI2015-003,6,0
5579,18,"(8, 8)",4,526,94,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8857604166666666,0.6731666666666667,BNCI2015-003,6,0
5580,19,"(1, 1)",0,467,69,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8766979166666666,0.6778333333333334,BNCI2015-003,6,0
5581,19,"(2, 2)",0,470,69,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8765902777777778,0.6764444444444445,BNCI2015-003,6,0
5582,19,"(4, 4)",0,482,73,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8772881944444444,0.6726666666666666,BNCI2015-003,6,0
5583,19,"(8, 8)",0,530,78,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8798333333333334,0.6731666666666667,BNCI2015-003,6,0
5584,19,"(1, 1)",1,467,70,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8692326388888889,0.7218888888888888,BNCI2015-003,6,0
5585,19,"(2, 2)",1,470,71,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8693055555555556,0.7219444444444445,BNCI2015-003,6,0
5586,19,"(4, 4)",1,482,73,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8698055555555555,0.7224444444444444,BNCI2015-003,6,0
5587,19,"(8, 8)",1,530,74,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8695381944444445,0.7209444444444444,BNCI2015-003,6,0
5588,19,"(1, 1)",2,467,71,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8758680555555556,0.7162222222222221,BNCI2015-003,6,0
5589,19,"(2, 2)",2,470,71,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8760104166666667,0.7129444444444445,BNCI2015-003,6,0
5590,19,"(4, 4)",2,482,72,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8757638888888891,0.7163888888888889,BNCI2015-003,6,0
5591,19,"(8, 8)",2,530,76,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8767604166666666,0.7092777777777778,BNCI2015-003,6,0
5592,19,"(1, 1)",3,467,66,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8663368055555556,0.7277777777777779,BNCI2015-003,6,0
5593,19,"(2, 2)",3,470,66,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.864361111111111,0.7293888888888889,BNCI2015-003,6,0
5594,19,"(4, 4)",3,482,67,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8659375,0.7314999999999999,BNCI2015-003,6,0
5595,19,"(8, 8)",3,530,71,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8663784722222223,0.7336111111111111,BNCI2015-003,6,0
5596,19,"(1, 1)",4,467,89,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8850972222222222,0.6717777777777778,BNCI2015-003,6,0
5597,19,"(2, 2)",4,470,91,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8850034722222221,0.6763888888888888,BNCI2015-003,6,0
5598,19,"(4, 4)",4,482,97,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8871493055555556,0.6725,BNCI2015-003,6,0
5599,19,"(8, 8)",4,530,97,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8861319444444445,0.6677222222222222,BNCI2015-003,6,0
5600,0,"(1, 1)",0,1,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8414618055555555,0.8231666666666666,BNCI2015-003,7,0
5601,0,"(2, 2)",0,4,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8228819444444445,0.8105,BNCI2015-003,7,0
5602,0,"(4, 4)",0,16,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.761201388888889,0.7584444444444445,BNCI2015-003,7,0
5603,0,"(8, 8)",0,64,11,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.7424791666666667,0.6298333333333334,BNCI2015-003,7,0
5604,0,"(1, 1)",1,1,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8535972222222223,0.7823333333333333,BNCI2015-003,7,0
5605,0,"(2, 2)",1,4,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8355520833333334,0.7543888888888889,BNCI2015-003,7,0
5606,0,"(4, 4)",1,16,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.7671041666666667,0.7128333333333333,BNCI2015-003,7,0
5607,0,"(8, 8)",1,64,15,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.7778402777777779,0.7191666666666666,BNCI2015-003,7,0
5608,0,"(1, 1)",2,1,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8510833333333334,0.7946666666666667,BNCI2015-003,7,0
5609,0,"(2, 2)",2,4,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8287118055555555,0.7867222222222223,BNCI2015-003,7,0
5610,0,"(4, 4)",2,16,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.7579548611111112,0.7186111111111111,BNCI2015-003,7,0
5611,0,"(8, 8)",2,64,11,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.7283784722222223,0.584111111111111,BNCI2015-003,7,0
5612,0,"(1, 1)",3,1,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8401527777777776,0.8510555555555556,BNCI2015-003,7,0
5613,0,"(2, 2)",3,4,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8221006944444444,0.8341111111111111,BNCI2015-003,7,0
5614,0,"(4, 4)",3,16,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.7555868055555555,0.7104444444444445,BNCI2015-003,7,0
5615,0,"(8, 8)",3,64,11,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.7472847222222222,0.6568333333333333,BNCI2015-003,7,0
5616,0,"(1, 1)",4,1,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8452222222222223,0.8028888888888889,BNCI2015-003,7,0
5617,0,"(2, 2)",4,4,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8233680555555555,0.7635555555555557,BNCI2015-003,7,0
5618,0,"(4, 4)",4,16,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.7630972222222222,0.6876111111111111,BNCI2015-003,7,0
5619,0,"(8, 8)",4,64,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.7291076388888889,0.6045000000000001,BNCI2015-003,7,0
5620,1,"(1, 1)",0,2,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8842187499999999,0.8367222222222221,BNCI2015-003,7,0
5621,1,"(2, 2)",0,5,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8829479166666666,0.8340000000000001,BNCI2015-003,7,0
5622,1,"(4, 4)",0,17,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8757777777777777,0.8182777777777778,BNCI2015-003,7,0
5623,1,"(8, 8)",0,65,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.871309027777778,0.8162222222222223,BNCI2015-003,7,0
5624,1,"(1, 1)",1,2,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8845416666666666,0.8273888888888888,BNCI2015-003,7,0
5625,1,"(2, 2)",1,5,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8840416666666666,0.8266111111111111,BNCI2015-003,7,0
5626,1,"(4, 4)",1,17,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8772499999999999,0.8211666666666668,BNCI2015-003,7,0
5627,1,"(8, 8)",1,65,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.872232638888889,0.8058333333333333,BNCI2015-003,7,0
5628,1,"(1, 1)",2,2,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8836111111111112,0.8153333333333334,BNCI2015-003,7,0
5629,1,"(2, 2)",2,5,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8846319444444445,0.8136666666666666,BNCI2015-003,7,0
5630,1,"(4, 4)",2,17,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8782500000000001,0.8064444444444445,BNCI2015-003,7,0
5631,1,"(8, 8)",2,65,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8730069444444444,0.804611111111111,BNCI2015-003,7,0
5632,1,"(1, 1)",3,2,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8750104166666667,0.8448333333333334,BNCI2015-003,7,0
5633,1,"(2, 2)",3,5,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8776875,0.8542777777777778,BNCI2015-003,7,0
5634,1,"(4, 4)",3,17,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8736319444444445,0.8640555555555556,BNCI2015-003,7,0
5635,1,"(8, 8)",3,65,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8665763888888888,0.8477777777777777,BNCI2015-003,7,0
5636,1,"(1, 1)",4,2,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8797743055555554,0.8360000000000001,BNCI2015-003,7,0
5637,1,"(2, 2)",4,5,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8810937499999999,0.8416111111111111,BNCI2015-003,7,0
5638,1,"(4, 4)",4,17,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8726250000000002,0.8384444444444444,BNCI2015-003,7,0
5639,1,"(8, 8)",4,65,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8644166666666667,0.8329444444444444,BNCI2015-003,7,0
5640,2,"(1, 1)",0,6,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8906979166666666,0.8195555555555555,BNCI2015-003,7,0
5641,2,"(2, 2)",0,9,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8906423611111112,0.8196666666666667,BNCI2015-003,7,0
5642,2,"(4, 4)",0,21,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8917187499999999,0.8235555555555555,BNCI2015-003,7,0
5643,2,"(8, 8)",0,69,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8944791666666666,0.8222777777777778,BNCI2015-003,7,0
5644,2,"(1, 1)",1,6,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8854965277777779,0.8258888888888889,BNCI2015-003,7,0
5645,2,"(2, 2)",1,9,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8842291666666666,0.8177777777777778,BNCI2015-003,7,0
5646,2,"(4, 4)",1,21,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8886562499999999,0.8123888888888888,BNCI2015-003,7,0
5647,2,"(8, 8)",1,69,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8886701388888889,0.8251111111111111,BNCI2015-003,7,0
5648,2,"(1, 1)",2,6,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8847291666666666,0.8019444444444445,BNCI2015-003,7,0
5649,2,"(2, 2)",2,9,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8848819444444446,0.8023333333333333,BNCI2015-003,7,0
5650,2,"(4, 4)",2,21,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8860034722222223,0.8,BNCI2015-003,7,0
5651,2,"(8, 8)",2,69,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8910486111111111,0.8055555555555557,BNCI2015-003,7,0
5652,2,"(1, 1)",3,6,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8768715277777778,0.8470000000000001,BNCI2015-003,7,0
5653,2,"(2, 2)",3,9,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8796597222222221,0.8389444444444445,BNCI2015-003,7,0
5654,2,"(4, 4)",3,21,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.883642361111111,0.8235555555555555,BNCI2015-003,7,0
5655,2,"(8, 8)",3,69,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8858611111111111,0.8249444444444445,BNCI2015-003,7,0
5656,2,"(1, 1)",4,6,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.884934027777778,0.8262777777777778,BNCI2015-003,7,0
5657,2,"(2, 2)",4,9,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8845590277777777,0.8318333333333333,BNCI2015-003,7,0
5658,2,"(4, 4)",4,21,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.883298611111111,0.8277777777777777,BNCI2015-003,7,0
5659,2,"(8, 8)",4,69,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.884295138888889,0.828,BNCI2015-003,7,0
5660,3,"(1, 1)",0,7,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8947708333333333,0.8212222222222223,BNCI2015-003,7,0
5661,3,"(2, 2)",0,10,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8992222222222224,0.8292777777777777,BNCI2015-003,7,0
5662,3,"(4, 4)",0,22,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8970069444444443,0.828,BNCI2015-003,7,0
5663,3,"(8, 8)",0,70,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8977048611111111,0.8152222222222224,BNCI2015-003,7,0
5664,3,"(1, 1)",1,7,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8946979166666666,0.8254444444444444,BNCI2015-003,7,0
5665,3,"(2, 2)",1,10,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8949930555555555,0.8210555555555555,BNCI2015-003,7,0
5666,3,"(4, 4)",1,22,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8949861111111109,0.8232777777777778,BNCI2015-003,7,0
5667,3,"(8, 8)",1,70,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8907361111111111,0.8265555555555556,BNCI2015-003,7,0
5668,3,"(1, 1)",2,7,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8910590277777779,0.7987777777777778,BNCI2015-003,7,0
5669,3,"(2, 2)",2,10,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.89084375,0.8009999999999999,BNCI2015-003,7,0
5670,3,"(4, 4)",2,22,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8912777777777777,0.8032777777777778,BNCI2015-003,7,0
5671,3,"(8, 8)",2,70,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8936041666666666,0.8021666666666667,BNCI2015-003,7,0
5672,3,"(1, 1)",3,7,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8776111111111111,0.8432777777777779,BNCI2015-003,7,0
5673,3,"(2, 2)",3,10,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8775069444444445,0.8425555555555555,BNCI2015-003,7,0
5674,3,"(4, 4)",3,22,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8873194444444444,0.82,BNCI2015-003,7,0
5675,3,"(8, 8)",3,70,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8866736111111112,0.8094444444444445,BNCI2015-003,7,0
5676,3,"(1, 1)",4,7,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8852291666666667,0.8259444444444445,BNCI2015-003,7,0
5677,3,"(2, 2)",4,10,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8850347222222221,0.8257777777777777,BNCI2015-003,7,0
5678,3,"(4, 4)",4,22,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8908333333333333,0.8206666666666668,BNCI2015-003,7,0
5679,3,"(8, 8)",4,70,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8912118055555555,0.8223888888888888,BNCI2015-003,7,0
5680,4,"(1, 1)",0,11,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8994652777777777,0.8318333333333333,BNCI2015-003,7,0
5681,4,"(2, 2)",0,14,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9001215277777777,0.8320555555555554,BNCI2015-003,7,0
5682,4,"(4, 4)",0,26,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9036041666666667,0.8287222222222222,BNCI2015-003,7,0
5683,4,"(8, 8)",0,74,11,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9041041666666667,0.8138333333333333,BNCI2015-003,7,0
5684,4,"(1, 1)",1,11,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8998784722222221,0.8183888888888888,BNCI2015-003,7,0
5685,4,"(2, 2)",1,14,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8946111111111112,0.8208333333333333,BNCI2015-003,7,0
5686,4,"(4, 4)",1,26,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9018923611111112,0.8175555555555556,BNCI2015-003,7,0
5687,4,"(8, 8)",1,74,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8991979166666667,0.8201666666666666,BNCI2015-003,7,0
5688,4,"(1, 1)",2,11,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8985868055555557,0.795611111111111,BNCI2015-003,7,0
5689,4,"(2, 2)",2,14,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8910520833333333,0.8033333333333332,BNCI2015-003,7,0
5690,4,"(4, 4)",2,26,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8948749999999999,0.8026111111111112,BNCI2015-003,7,0
5691,4,"(8, 8)",2,74,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8984409722222222,0.8056666666666666,BNCI2015-003,7,0
5692,4,"(1, 1)",3,11,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8776145833333333,0.8432777777777778,BNCI2015-003,7,0
5693,4,"(2, 2)",3,14,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8775902777777779,0.843,BNCI2015-003,7,0
5694,4,"(4, 4)",3,26,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8883715277777776,0.8215,BNCI2015-003,7,0
5695,4,"(8, 8)",3,74,11,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8900243055555557,0.8078333333333332,BNCI2015-003,7,0
5696,4,"(1, 1)",4,11,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8918020833333333,0.8173333333333334,BNCI2015-003,7,0
5697,4,"(2, 2)",4,14,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8919965277777778,0.8203333333333334,BNCI2015-003,7,0
5698,4,"(4, 4)",4,26,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8904270833333332,0.8221666666666667,BNCI2015-003,7,0
5699,4,"(8, 8)",4,74,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8901180555555556,0.8193888888888889,BNCI2015-003,7,0
5700,5,"(1, 1)",0,15,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9079236111111112,0.8282222222222222,BNCI2015-003,7,0
5701,5,"(2, 2)",0,18,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9042083333333334,0.8274999999999999,BNCI2015-003,7,0
5702,5,"(4, 4)",0,30,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9022708333333334,0.8286666666666667,BNCI2015-003,7,0
5703,5,"(8, 8)",0,78,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9030381944444444,0.8236111111111112,BNCI2015-003,7,0
5704,5,"(1, 1)",1,15,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9006631944444445,0.8176111111111111,BNCI2015-003,7,0
5705,5,"(2, 2)",1,18,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9005243055555556,0.8202222222222223,BNCI2015-003,7,0
5706,5,"(4, 4)",1,30,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.902357638888889,0.8180555555555554,BNCI2015-003,7,0
5707,5,"(8, 8)",1,78,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9004756944444444,0.8252777777777778,BNCI2015-003,7,0
5708,5,"(1, 1)",2,15,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8918402777777779,0.7870555555555555,BNCI2015-003,7,0
5709,5,"(2, 2)",2,18,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8914097222222221,0.8004999999999999,BNCI2015-003,7,0
5710,5,"(4, 4)",2,30,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8947673611111111,0.810388888888889,BNCI2015-003,7,0
5711,5,"(8, 8)",2,78,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8947673611111111,0.8028888888888889,BNCI2015-003,7,0
5712,5,"(1, 1)",3,15,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8775659722222222,0.843111111111111,BNCI2015-003,7,0
5713,5,"(2, 2)",3,18,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8777118055555556,0.8431666666666666,BNCI2015-003,7,0
5714,5,"(4, 4)",3,30,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.888423611111111,0.8227222222222222,BNCI2015-003,7,0
5715,5,"(8, 8)",3,78,13,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8915798611111112,0.8074444444444444,BNCI2015-003,7,0
5716,5,"(1, 1)",4,15,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8923333333333333,0.8232222222222222,BNCI2015-003,7,0
5717,5,"(2, 2)",4,18,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8922986111111111,0.8211666666666667,BNCI2015-003,7,0
5718,5,"(4, 4)",4,30,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8944270833333333,0.8206666666666667,BNCI2015-003,7,0
5719,5,"(8, 8)",4,78,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8960555555555555,0.8087777777777778,BNCI2015-003,7,0
5720,6,"(1, 1)",0,19,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9045034722222223,0.8282222222222222,BNCI2015-003,7,0
5721,6,"(2, 2)",0,22,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9043194444444443,0.8280000000000001,BNCI2015-003,7,0
5722,6,"(4, 4)",0,34,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9045312499999999,0.828111111111111,BNCI2015-003,7,0
